Date,Stock Splits,Symbol
1997-11-17,2:1,NWBI
2009-12-18,225:100,NWBI
2003-06-17,3:2,NWFL
2006-05-10,105:100,NWFL
2013-05-13,11:10,NWFL
2017-09-18,3:2,NWFL
2008-09-10,1025:1000,NWG
2008-11-07,1:20,NWG
2022-08-30,928:1000,NWG
1983-03-21,2:1,NWL
1988-08-30,2:1,NWL
1989-12-04,2:1,NWL
1994-09-02,2:1,NWL
1996-09-09,3:2,NWN
1981-01-07,3:2,NX
1981-09-22,3:2,NX
2005-01-03,3:2,NX
2006-04-03,3:2,NX
2003-12-29,1:400,NXPL
2009-08-25,1:150,NXPL
2014-04-21,1:150,NXPL
2018-03-08,1:150,NXPL
2019-08-19,1:15,NXPL
2023-01-06,1:20,NXTP
2023-12-27,1:150,NXU
1994-10-03,3:2,NYCB
1996-08-23,4:3,NYCB
1997-04-11,3:2,NYCB
1997-10-02,3:2,NYCB
1998-09-30,3:2,NYCB
2001-03-30,3:2,NYCB
2001-09-21,3:2,NYCB
2003-05-22,4:3,NYCB
2004-02-18,4:3,NYCB
2007-10-09,1:5,NYMT
2008-05-29,1:2,NYMT
2023-03-09,1:4,NYMT
1983-12-22,3:1,NYT
1986-10-06,2:1,NYT
1998-07-02,2:1,NYT
2019-06-10,1:7,OBE
2000-05-19,1:2,OBLG
2011-01-14,1:4,OBLG
2019-04-18,1:10,OBLG
2023-01-04,1:15,OBLG
2018-02-26,2:1,OBT
1996-06-03,2:1,OCC
1996-06-24,2:1,OCC
2000-09-29,3:2,OCC
2002-07-31,1:8,OCC
1998-05-18,2:1,OCFC
2002-05-20,3:2,OCFC
2022-12-12,1:10,OCFT
2023-10-18,1:5,OCG
2019-09-30,1:60,OCGN
1997-11-21,2:1,OCN
2020-08-14,1:15,OCN
2023-01-23,1:3,OCSL
2005-01-03,2:1,O
2021-11-15,1032:1000,O
2017-05-05,1:10,OCUP
2019-04-12,1:12,OCUP
2020-11-06,1:4,OCUP
2023-07-25,1:20,OCX
1983-07-28,2:1,ODC
1984-11-13,4:3,ODC
1986-07-17,4:3,ODC
1987-07-17,4:3,ODC
1990-03-16,5:4,ODC
2006-09-11,5:4,ODC
2003-06-17,3:2,ODFL
2004-05-21,3:2,ODFL
2005-12-01,3:2,ODFL
2010-08-24,3:2,ODFL
2012-09-10,3:2,ODFL
2020-03-25,3:2,ODFL
2024-03-28,2:1,ODFL
1989-05-23,3:2,ODP
1992-05-26,2:1,ODP
1993-06-07,3:2,ODP
1994-06-20,3:2,ODP
1999-04-05,3:2,ODP
2020-07-01,1:10,ODP
2016-05-18,1:10,ODV
2018-09-20,571:1000,ODV
2020-12-02,1:60,ODV
2022-05-04,1:3,ODV
1991-11-18,11:10,OFG
1992-09-25,8:7,OFG
1993-08-17,3:2,OFG
1994-10-06,4:3,OFG
1995-10-03,5:4,OFG
1996-10-17,6:5,OFG
1997-10-16,5:4,OFG
1998-10-16,4:3,OFG
2002-03-27,11:10,OFG
2003-01-16,5:4,OFG
2003-12-29,11:10,OFG
2004-12-29,11:10,OFG
1998-06-16,2:1,OGE
2013-07-02,2:1,OGE
2010-09-28,1:20,OGEN
2018-01-22,1:10,OGEN
2023-01-23,1:60,OGEN
2023-07-07,1:4,OGI
2006-06-19,2:1,OII
2011-06-13,2:1,OII
2014-06-02,175:100,OIS
1990-03-01,2:1,OKE
2001-06-12,2:1,OKE
2012-06-04,2:1,OKE
2014-02-03,11422:10000,OKE
2019-11-12,1:30,OLB
2024-05-06,1:10,OLB
1996-10-31,2:1,OLN
1999-02-09,1575:1000,OLN
1981-01-16,2:1,OMC
1995-12-28,2:1,OMC
1997-12-30,2:1,OMC
2007-06-26,2:1,OMC
2016-02-22,1:12,OMEX
2024-06-26,1:30,OMIC
1982-11-01,2:1,OMI
1985-09-03,3:2,OMI
1988-06-01,3:2,OMI
1991-07-17,3:2,OMI
1993-03-23,3:2,OMI
1994-06-09,3:2,OMI
2010-04-01,3:2,OMI
2003-08-25,1:5,OMQS
2005-09-21,0.001:1,OMQS
2008-09-11,1:20,OMQS
2019-11-20,1:20,OMQS
1997-01-06,105:100,ONB
1998-01-06,105:100,ONB
1999-01-05,105:100,ONB
1999-05-25,3:2,ONB
2000-01-05,105:100,ONB
2001-01-05,105:100,ONB
2002-01-02,105:100,ONB
2003-01-02,105:100,ONB
2004-01-02,105:100,ONB
2005-01-03,105:100,ONB
2016-12-06,1:10,ONCT
2019-06-10,1:7,ONCT
2024-01-08,1:20,ONCT
2018-05-25,10:95,ONCY
2020-08-19,1:20,ONVO
2023-06-13,1:15,OPAD
2020-02-03,1:4,OPCH
2022-12-21,1:10,OP
2022-12-22,1:10,OP
2023-06-08,1:20,OP
2018-01-19,1:25,OPGN
2019-08-29,1:20,OPGN
2023-01-05,1:20,OPGN
2024-05-20,1:10,OPGN
2006-05-09,105:100,OPHC
2007-06-08,105:100,OPHC
2008-06-10,105:100,OPHC
2009-06-09,105:100,OPHC
2010-11-08,1:4,OPHC
2013-06-03,1:4,OPHC
2016-01-12,1:10,OPHC
2019-01-02,1:4,OPI
2002-11-05,3:2,OPOF
2007-10-02,5:4,OPOF
2018-05-14,1:3,OPRX
2015-10-29,1:10,OPTT
2019-03-12,1:20,OPTT
2015-10-07,1:1000,OPXS
2022-08-31,1:5,ORC
1987-03-25,2:1,ORCL
1987-12-21,2:1,ORCL
1989-07-03,2:1,ORCL
1993-11-09,2:1,ORCL
1995-02-23,3:2,ORCL
1996-04-17,3:2,ORCL
1997-08-18,3:2,ORCL
1999-03-01,3:2,ORCL
2000-01-19,2:1,ORCL
2000-10-13,2:1,ORCL
2017-11-16,1:12,ORGS
1982-03-30,105:100,ORI
1983-03-28,105:100,ORI
1984-04-02,105:100,ORI
1985-05-16,5:4,ORI
1987-08-31,11:10,ORI
1988-03-31,105:100,ORI
1989-02-13,105:100,ORI
1990-04-30,105:100,ORI
1991-04-02,11:10,ORI
1992-05-01,2:1,ORI
1996-05-01,3:2,ORI
1998-05-05,3:2,ORI
2003-12-31,3:2,ORI
2006-01-03,5:4,ORI
1997-09-02,2:1,ORLY
1999-12-01,2:1,ORLY
2005-06-16,2:1,ORLY
2013-01-23,1:12,ORMP
1999-11-03,1075:1000,ORRF
2001-07-30,105:100,ORRF
2003-05-08,105:100,ORRF
2004-02-11,2:1,ORRF
2005-06-01,105:100,ORRF
2007-05-23,105:100,ORRF
1996-06-18,5:4,OSBC
1999-05-18,2:1,OSBC
2002-06-25,4:3,OSBC
2004-07-29,2:1,OSBC
2016-06-13,1:6,OSG
1999-08-20,3:2,OSK
2003-08-14,2:1,OSK
2005-08-29,2:1,OSK
1987-04-08,3:1,OSUR
2003-10-29,2:1,OTEX
2014-02-19,2:1,OTEX
2017-01-25,2:1,OTEX
2019-03-18,1:8,OTLK
2024-03-14,1:20,OTLK
2011-09-06,1:40,OTRK
2013-05-07,1:10,OTRK
2017-04-25,1:6,OTRK
2023-07-28,1:6,OTRK
1988-06-16,2:1,OTTR
2000-03-16,2:1,OTTR
2023-04-21,1:10,OUST
1995-05-11,4:3,OVBC
1996-05-13,4:3,OVBC
1997-05-12,4:3,OVBC
1998-05-11,3:2,OVBC
1999-05-11,5:4,OVBC
2005-05-11,125:100,OVBC
2005-01-14,3:2,OVLY
2006-01-17,3:2,OVLY
2005-05-23,2:1,OVV
2020-01-27,1:5,OVV
2023-07-10,1:14,OWLT
1982-12-01,2:1,OXM
1984-03-02,2:1,OXM
2003-12-02,2:1,OXM
2006-08-16,2:1,OXY
2014-12-01,1042:1000,OXY
2016-02-25,10000:9983,OXY
2002-06-18,2:1,OZK
2003-12-11,2:1,OZK
2011-08-17,2:1,OZK
2014-06-24,2:1,OZK
2012-10-02,2:1,PAA
2006-06-02,2:1,PAG
2016-11-16,375:1000,PAGP
2017-01-09,1:13,PALI
2019-07-18,1:20,PALI
2021-04-28,1:6,PALI
2022-11-16,1:50,PALI
2024-04-08,1:15,PALI
2010-01-25,3:1,PALT
2017-01-06,1:35,PALT
2022-09-14,3:1,PANW
2006-01-09,3:2,PAR
2014-01-29,1:10,PARR
1993-06-10,3:2,PATK
1994-03-23,2:1,PATK
2015-06-01,3:2,PATK
2017-12-11,3:2,PATK
2023-12-07,1:15,PAVM
2022-10-11,1:20,PAVS
1986-06-13,3:2,PAYX
1987-11-16,3:2,PAYX
1992-05-21,3:2,PAYX
1993-08-27,3:2,PAYX
1995-05-26,3:2,PAYX
1996-05-24,3:2,PAYX
1997-05-30,3:2,PAYX
1998-05-26,3:2,PAYX
1999-05-24,3:2,PAYX
2000-05-23,3:2,PAYX
2002-06-03,2:1,PB
1998-02-06,3:2,PBHC
2014-10-17,1647:1000,PBHC
1983-05-24,2:1,PBI
1986-11-14,2:1,PBI
1992-06-03,2:1,PBI
1998-01-20,2:1,PBI
2017-11-08,1:10,PBLA
2023-01-13,1:40,PBLA
2023-06-01,1:30,PBLA
2024-01-18,1:20,PBLA
2007-07-02,2:1,PBR
2008-05-08,2:1,PBR
1982-01-11,11:10,PCAR
1983-12-28,2:1,PCAR
1988-08-01,2:1,PCAR
1997-05-22,2:1,PCAR
2002-05-29,3:2,PCAR
2004-02-06,3:2,PCAR
2006-08-11,3:2,PCAR
2007-10-10,3:2,PCAR
2023-02-08,3:2,PCAR
1983-07-18,2:1,PCG
1987-05-04,2:1,PCH
2008-12-17,1000000:855278,PCH
2017-12-08,1:7,PCSA
2019-12-23,1:7,PCSA
2024-01-22,1:20,PCSA
2004-04-26,1:10,PCYO
1994-06-20,3:2,PDCO
1998-02-18,3:2,PDCO
2000-07-24,2:1,PDCO
2004-10-25,2:1,PDCO
2010-06-18,1:3,PDEX
2022-01-28,1395:1000,PDLB
2019-03-18,1:20,PDSB
1997-10-15,2:1,PDS
2005-06-01,2:1,PDS
2020-11-12,1:20,PDS
1997-04-29,11:10,PEBK
1999-03-23,3:2,PEBK
2000-04-06,110:100,PEBK
2005-03-01,11:10,PEBK
2006-06-01,11:10,PEBK
2007-06-18,3:2,PEBK
2017-12-01,11:10,PEBK
1994-05-02,2:1,PEBO
1995-10-05,11:10,PEBO
1996-07-11,11:10,PEBO
1998-05-01,3:2,PEBO
1999-05-26,11:10,PEBO
2000-02-17,11:10,PEBO
2001-08-22,11:10,PEBO
2002-06-11,11:10,PEBO
2003-08-27,105:100,PEBO
2013-07-15,11:10,PEBO
2012-08-03,1:112,PED
2013-05-09,1:3,PED
2017-04-10,1:10,PED
2014-04-02,2:1,PEGA
1987-07-27,3:2,PEG
2008-02-05,2:1,PEG
1983-04-18,3:2,PEGY
1984-06-11,3:2,PEGY
1993-04-12,2:1,PEGY
2022-03-21,1:4,PEGY
2024-06-12,1:15,PEGY
1996-05-24,3:2,PENN
1996-12-23,2:1,PENN
2002-06-26,2:1,PENN
2005-03-08,2:1,PENN
2013-11-04,4423:1000,PENN
1986-05-29,3:1,PEP
1990-09-05,3:1,PEP
1996-05-29,2:1,PEP
2018-08-27,1:3,PERI
2013-10-15,1:5,PESI
2019-11-22,9:10,PETV
2020-12-30,1:4,PETV
2022-06-14,1:20,PETZ
2007-02-21,3:2,PFBC
2011-06-20,1:5,PFBC
2018-07-13,2:1,PFC
1983-07-01,2:1,PFE
1991-04-01,2:1,PFE
1995-07-03,2:1,PFE
1997-07-01,2:1,PFE
1999-07-01,3:1,PFE
2020-11-17,1054:1000,PFE
2003-05-16,3:2,PFIS
2020-07-27,1:20,PFX
1999-09-29,105:100,PGC
2000-09-28,105:100,PGC
2001-09-27,11:10,PGC
2002-11-04,2:1,PGC
2003-09-29,11:10,PGC
2004-09-29,11:10,PGC
2009-07-07,105:100,PGC
1983-02-22,2:1,PG
1989-11-20,2:1,PG
1992-06-15,2:1,PG
1997-09-22,2:1,PG
2004-06-21,2:1,PG
1980-09-23,3:2,PGR
1981-06-08,3:2,PGR
1983-05-16,3:2,PGR
1985-05-28,3:2,PGR
1986-05-27,9:4,PGR
1992-12-09,3:1,PGR
2002-04-23,3:1,PGR
2006-05-19,4:1,PGR
2024-03-08,1:12,PGY
1986-06-09,3:2,PH
1995-06-02,3:2,PH
1997-09-08,3:2,PH
2007-10-02,3:2,PH
2000-04-18,4:1,PHG
1987-10-28,2:1,PHI
1987-12-03,6:5,PHI
1992-06-09,115:100,PHI
1997-07-14,2:1,PHI
2013-07-24,1:30,PHIO
2016-04-18,1:10,PHIO
2018-01-08,1:10,PHIO
2020-01-15,1:55,PHIO
2023-01-26,1:12,PHIO
1980-09-08,2:1,PHM
1982-12-16,2:1,PHM
1983-05-31,2:1,PHM
1998-06-02,2:1,PHM
2004-01-05,2:1,PHM
2005-09-02,2:1,PHM
2024-02-27,1:50,PHUN
1999-06-02,3:1,PHX
2004-04-16,2:1,PHX
2006-01-10,2:1,PHX
2014-10-09,2:1,PHX
1993-08-19,2:1,PII
1995-10-18,3:2,PII
2004-03-09,2:1,PII
2011-09-13,2:1,PII
2024-03-07,1:5,PIK
2024-04-23,1:80,PIRS
2019-12-16,1:40,PIXY
2022-09-01,1:100,PIXY
2023-10-16,1:24,PIXY
2003-11-28,11:10,PKBK
2004-12-10,120:100,PKBK
2006-04-07,12:10,PKBK
2007-04-10,11:10,PKBK
2008-04-03,115:100,PKBK
2010-05-07,11:10,PKBK
2012-05-04,11:10,PKBK
2013-05-03,11:10,PKBK
2017-05-03,11:10,PKBK
2020-02-14,11:10,PKBK
1983-06-01,3:2,PKE
1983-10-25,3:2,PKE
1984-09-11,3:2,PKE
1995-08-16,2:1,PKE
2000-11-09,3:2,PKE
1981-04-06,2:1,PKOH
1995-03-21,3:2,PLAB
1997-12-02,2:1,PLAB
2018-10-01,1:25,PLAG
2024-06-03,1:10,PLAG
2005-09-19,3:2,PLBC
2016-01-28,1:10,PLG
2018-12-17,1:10,PLG
2011-05-20,1:10,PLUG
2007-11-26,1:200,PLUR
2019-07-25,1:10,PLUR
2024-04-01,1:8,PLUR
2017-04-03,2:1,PLUS
2021-12-14,2:1,PLUS
2007-01-03,1:10,PLX
2019-12-20,1:10,PLX
1992-03-23,3:2,PLXS
1997-08-26,2:1,PLXS
2000-09-01,2:1,PLXS
2021-07-12,1:1550,PMCB
1996-06-19,103:100,PMD
2002-08-01,1:4,PMD
2022-06-28,1:60,PMN
2017-12-20,1:5,PMTS
2015-03-04,1:10,PNBK
1982-05-21,2:1,PNC
1985-07-02,2:1,PNC
1992-11-16,2:1,PNC
2004-05-11,2:1,PNFP
2004-06-14,3:2,PNM
1993-06-14,3:2,PNR
1996-02-20,2:1,PNR
2004-06-09,2:1,PNR
2018-05-01,1489:1000,PNR
2014-10-28,1:75,POAI
2016-10-28,1:25,POAI
2019-10-29,1:10,POAI
2023-04-24,1:20,POAI
2003-01-29,1:6,POCI
2008-12-11,1:25,POCI
2022-11-02,1:3,POCI
2022-02-28,1:10,POET
1997-09-30,3:2,POOL
1998-07-27,3:2,POOL
2000-06-20,3:2,POOL
2001-09-10,3:2,POOL
2003-09-15,3:2,POOL
2004-09-13,3:2,POOL
2022-03-11,1528:1000,POST
1999-11-23,2:1,POWI
2020-08-19,2:1,POWI
2001-06-12,1:5,PPBI
2020-08-21,1:10,PPBT
1999-08-02,3:2,PPC
1983-09-13,2:1,PPG
1987-03-13,2:1,PPG
1994-06-13,2:1,PPG
2015-06-15,2:1,PPG
1992-05-12,2:1,PPL
2005-08-25,2:1,PPL
2015-06-02,10000:9314,PPL
2013-08-02,3:1,PRAA
1997-09-23,2:1,PRA
2012-12-28,2:1,PRA
2023-11-29,1:15,PRAX
2000-08-28,2:1,PRDO
2001-10-01,2:1,PRDO
2003-08-25,2:1,PRDO
2022-05-18,129:100,PRE
2023-11-14,1:15,PRE
2023-07-03,1:10,PRFX
1983-06-01,3:2,PRG
1992-11-03,2:1,PRG
1996-06-04,2:1,PRG
2003-08-18,3:2,PRG
2004-08-17,3:2,PRG
2010-04-16,3:2,PRG
2020-12-01,1179:1000,PRG
1993-08-26,2:1,PRGO
1995-11-28,2:1,PRGS
1998-07-14,3:2,PRGS
2000-01-24,2:1,PRGS
2011-01-31,3:2,PRGS
1991-05-13,2:1,PRK
1994-08-15,2:1,PRK
1999-12-01,105:100,PRK
2004-11-29,105:100,PRK
1992-07-23,2:1,PRMW
1993-07-26,2:1,PRMW
2020-02-27,1:20,PROP
2023-10-16,34:1000,PROP
2002-07-15,3:2,PROV
2004-02-03,3:2,PROV
1997-01-23,2:1,PRPH
2019-04-29,1:15,PRPO
2023-09-22,1:20,PRPO
2017-02-16,1:10,PRSO
2019-08-28,1:20,PRSO
2024-01-03,1:40,PRSO
2003-04-21,1:7,PRTG
2020-06-04,1:100,PRTG
2022-12-13,1:12,PSFE
2016-06-09,1:8,PSHG
2017-07-05,1:7,PSHG
2017-07-27,1:6,PSHG
2017-08-24,1:7,PSHG
2017-09-25,1:3,PSHG
2017-11-02,1:7,PSHG
2022-11-15,1:15,PSHG
2016-05-12,1:15,PSTV
2018-05-24,1:10,PSTV
2019-08-06,1:50,PSTV
2023-05-01,1:15,PSTV
1991-06-28,3:2,PTC
1992-02-26,2:1,PTC
1993-02-26,2:1,PTC
1996-03-01,2:1,PTC
1998-03-09,2:1,PTC
2006-02-28,2:5,PTC
2022-05-16,1:5,PT
1997-07-28,2:1,PTEN
1998-01-26,2:1,PTEN
2004-07-01,2:1,PTEN
2023-03-23,1:4,PTIX
2021-08-26,1:10,PTMN
2010-09-27,1:10,PTN
2022-08-31,1:25,PTN
2022-12-01,1:10,PTPI
2021-08-17,2:1,PTSI
2022-03-30,2:1,PTSI
2021-09-20,1031:1000,PUK
2015-06-16,4:10,PULM
2019-02-06,1:10,PULM
2022-03-01,1:20,PULM
2019-10-17,2021:1000,PVBC
1984-01-04,2:1,PVH
1987-06-17,5:2,PVH
1991-10-10,2:1,PVH
1995-08-01,3:2,PWOD
1998-01-16,2:1,PWOD
1999-05-06,11:10,PWOD
2003-10-10,11:10,PWOD
2005-11-02,120:100,PWOD
2019-10-01,3:2,PWOD
2000-04-10,3:2,PWR
2008-06-04,1:3,PXLW
2023-10-31,1:17,PXMD
2022-05-13,1:4,PXS
2023-09-21,1:30,PYPD
1996-03-26,3:2,PZZA
1996-11-25,3:2,PZZA
2006-01-17,2:1,PZZA
2013-12-30,2:1,PZZA
1994-02-24,2:1,QCOM
1999-05-11,2:1,QCOM
1999-12-31,4:1,QCOM
2004-08-16,2:1,QCOM
1998-12-01,3:2,QCRH
2004-06-01,3:2,QCRH
1999-07-16,2:1,QGEN
2000-07-14,4:1,QGEN
2017-01-25,962:1000,QGEN
2022-08-12,1:100,QH
2018-12-31,1:5,QIPT
2021-05-13,1:4,QIPT
2018-03-23,1:10,QLGN
2020-05-26,1:25,QLGN
2022-11-23,1:10,QLGN
2024-06-21,1:5,QLI
2017-04-19,1:8,QMCO
2019-10-23,1:5,QNRX
2021-09-24,1:4,QNRX
2022-08-01,8:100,QNRX
2023-07-18,1:12,QNRX
2012-11-13,1:5,QRHC
2016-08-11,1:8,QRHC
2014-10-15,1182:1000,QRTEA
2014-10-15,1181:1000,QRTEB
2007-08-29,1:100,QUBT
2018-07-03,1:200,QUBT
2019-12-24,1:14,QUIK
1992-12-01,2:1,RAMP
1995-01-11,2:1,RAMP
1996-11-12,2:1,RAMP
1986-12-16,4:1,RAND
1992-06-08,5:4,RAND
1993-06-16,5:4,RAND
1994-06-20,5:4,RAND
1995-06-19,5:4,RAND
2020-05-22,1:9,RAND
2004-05-07,2:1,RBA
2008-04-28,3:1,RBA
2000-10-10,3:1,RBBN
2015-01-30,1:5,RBBN
2004-03-26,105:100,RBCAA
2005-03-22,105:100,RBCAA
2006-03-22,105:100,RBCAA
2007-03-21,105:100,RBCAA
2024-06-13,1:30,RBOT
2023-09-27,1:8,RBT
2002-03-22,1:100,RCAT
2014-07-23,1:150,RCAT
2016-11-22,1:10,RCAT
2019-08-01,1:1200,RCAT
2020-06-30,1:5,RCEL
2007-01-08,2:1,RCI
2018-01-05,1:4,RCKT
1998-08-03,2:1,RCL
1996-04-08,1:5,RCMT
2024-05-01,1:18,RCON
2013-03-05,6:5,RCRT
2019-08-22,1:80,RCRT
2021-06-18,4:10,RCRT
2023-08-25,1:15,RCRT
1985-03-20,2:1,R
1986-06-02,3:2,R
2008-06-16,1:4,RDCM
2023-03-23,1:40,RDHL
1993-04-26,3:2,RDI
1996-12-03,2:1,RDN
2001-06-21,2:1,RDN
2006-11-28,1:2,RDNT
2003-08-15,2:1,RDUS
2004-03-26,3:2,RDUS
2013-04-15,2:1,RDWR
2006-09-07,2:1,RDY
2021-06-01,1:4,REAX
2021-07-23,4:1,REAX
2024-01-22,1:8,REBN
2023-10-18,1:30,REE
1993-07-16,3:2,REFR
1994-02-16,5:4,REFR
2008-06-02,1:18,REI
2023-02-23,1:15,RELI
2024-07-01,1:17,RELI
1985-06-03,3:2,RELL
1986-05-06,3:2,RELL
2015-07-01,4:1,RELX
2024-04-03,1:20,RENT
2001-08-30,105:100,REPX
2016-03-24,1:10,REPX
2021-03-01,1:12,REPX
1997-12-11,2:1,RES
2005-03-11,3:2,RES
2005-12-13,3:2,RES
2006-12-12,3:2,RES
2010-12-13,3:2,RES
2012-03-12,3:2,RES
2023-05-12,1:10,RETO
2023-05-15,1:10,RETO
2024-03-01,1:10,RETO
2023-02-01,1:35,REVB
2024-01-25,1:30,REVB
1985-06-25,3:2,REX
1986-04-21,3:2,REX
2001-08-13,3:2,REX
2002-02-12,3:2,REX
2022-08-08,3:1,REX
1984-06-04,2:1,RF
1986-06-02,2:1,RF
1993-03-01,11:10,RF
1997-06-16,2:1,RF
2004-07-01,12346:10000,RF
2011-03-11,2:1,RFIL
1994-07-05,2:1,RGCO
2011-09-02,2:1,RGCO
2017-03-02,3:2,RGCO
2018-10-04,1:12,RGLS
2022-06-29,1:10,RGLS
2005-03-02,2:1,RGP
1981-06-16,2:1,RGR
1989-06-02,2:1,RGR
1993-05-14,2:1,RGR
1996-09-17,2:1,RGR
1996-06-05,3:2,RGS
1999-03-02,3:2,RGS
2023-11-29,1:20,RGS
2019-01-02,1:12,RHE
1983-08-16,2:1,RHI
1984-05-22,2:1,RHI
1987-07-06,2:1,RHI
1988-03-18,3:2,RHI
1994-08-29,2:1,RHI
1996-06-10,2:1,RHI
1997-09-29,3:2,RHI
2000-06-13,2:1,RHI
1993-09-14,2:1,RHP
1999-03-16,1:2,RICK
1997-09-22,2:1,RIG
2007-11-27,6996:10000,RIG
2003-06-25,1:9,RIGL
2024-06-27,1:10,RIGL
2014-06-03,1:20,RILY
2016-11-25,101:100,RILY
2010-04-30,4:1,RIO
2014-10-20,1:2,RITM
1991-04-22,3:2,RJF
1992-02-04,3:2,RJF
1993-11-16,3:2,RJF
1997-04-04,3:2,RJF
1998-04-03,3:2,RJF
2004-03-25,3:2,RJF
2006-03-23,3:2,RJF
2021-09-22,3:2,RJF
2018-01-24,1:20,RKDA
2023-03-01,1:40,RKDA
1981-01-19,5:4,RLI
1985-07-16,5:3,RLI
1986-07-16,3:2,RLI
1995-06-22,5:4,RLI
1998-06-22,5:4,RLI
2002-10-16,2:1,RLI
2014-01-16,2:1,RLI
2015-08-12,1:5,RLMD
2019-09-30,1:4,RLMD
2020-05-20,1:20,RMBL
2000-06-15,4:1,RMBS
1988-08-02,1:3,RMCF
2002-03-05,4:3,RMCF
2004-02-02,3:2,RMCF
2004-05-11,11:10,RMCF
2005-02-24,105:100,RMCF
2005-06-14,4:3,RMCF
2007-07-18,105:100,RMCF
1998-11-17,2:1,RMD
2000-04-03,2:1,RMD
2005-10-03,2:1,RMD
2010-08-31,2:1,RMD
2022-05-13,1:11,RMTI
2024-04-05,1:30,RNAC
2023-05-23,1:20,RNAZ
2024-01-16,1:40,RNAZ
2002-05-31,3:1,RNR
1996-05-21,3:2,RNST
1998-01-21,3:2,RNST
2003-12-02,3:2,RNST
2006-08-29,3:2,RNST
2004-11-01,3:2,ROCK
1995-07-31,2:1,ROG
2000-05-30,2:1,ROG
1983-06-20,2:1,ROK
1987-04-14,2:1,ROK
1981-03-11,2:1,ROL
1984-07-02,2198:1000,ROL
1992-12-11,3:2,ROL
2003-03-11,3:2,ROL
2005-03-11,3:2,ROL
2007-12-11,3:2,ROL
2010-12-13,3:2,ROL
2015-03-11,3:2,ROL
2018-12-11,3:2,ROL
2020-12-11,3:2,ROL
2022-08-15,1:18,ROOT
1993-09-21,2:1,ROP
1997-08-04,2:1,ROP
2005-08-29,2:1,ROP
1997-03-06,2:1,ROST
1999-09-23,2:1,ROST
2003-12-19,2:1,ROST
2011-12-16,2:1,ROST
2015-06-12,2:1,ROST
1983-11-09,5:4,RPM
1984-12-03,5:4,RPM
1987-11-09,3:2,RPM
1990-12-10,5:4,RPM
1992-12-07,3:2,RPM
1995-12-11,5:4,RPM
1997-12-09,5:4,RPM
1992-11-23,1:15,RRC
2005-12-05,3:2,RRC
1980-05-01,5:4,RRX
1983-12-01,3:2,RRX
1985-03-25,105:100,RRX
1987-06-01,3:2,RRX
1988-05-17,3:2,RRX
1994-08-15,2:1,RRX
1997-06-30,3:2,RS
1999-09-27,3:2,RS
2006-07-20,2:1,RS
2007-03-19,3:2,RSG
2019-07-25,1:10,RSLS
2022-12-23,1:50,RSLS
2016-12-06,1:4,RTC
2024-06-10,1:5,RTC
1997-05-19,2:1,RTO
2001-11-16,2:1,RTO
1984-06-11,2:1,RTX
1996-12-11,2:1,RTX
1999-05-18,2:1,RTX
2005-06-13,2:1,RTX
2020-04-03,15890:10000,RTX
2007-10-11,3:2,RUSHA
2020-10-13,3:2,RUSHA
2023-08-29,3:2,RUSHA
2007-10-11,3:2,RUSHB
2020-10-13,3:2,RUSHB
2023-08-29,3:2,RUSHB
1997-03-26,11:10,RVSB
1997-10-01,2536:1000,RVSB
2006-08-25,2:1,RVSB
2023-11-15,1:8,RVSN
1980-02-04,2:1,RVTY
1982-02-02,2:1,RVTY
1992-05-11,2:1,RVTY
2001-06-04,2:1,RVTY
2021-02-17,1:6,RVYL
2023-09-07,1:10,RVYL
2000-02-28,2:1,RYAAY
2001-12-07,2:1,RYAAY
2007-02-28,2:1,RYAAY
2015-10-28,975:1000,RYAAY
2000-10-06,2:1,RY
2006-04-07,2:1,RY
2003-06-13,3:2,RYN
2003-11-12,1187:1000,RYN
2005-10-18,3:2,RYN
2011-08-25,3:2,RYN
2014-06-30,1339:1000,RYN
2014-05-01,1:6,RZLT
2020-10-13,1:50,RZLT
2024-01-05,1:10,SABS
1998-06-19,1:6,SAFE
2022-11-30,1284:1000,SAFE
2023-03-31,16:100,SAFE
1999-01-26,2:1,SAH
2013-06-14,3:2,SAIA
1997-06-23,3:1,SAN
1998-07-06,2:1,SAN
1998-08-18,102:100,SAN
1999-06-21,2:1,SAN
2012-05-09,1:5,SAND
1996-03-12,2:1,SANM
1998-06-11,2:1,SANM
2000-03-23,2:1,SANM
2001-01-09,2:1,SANM
2009-08-17,1:6,SANM
1998-07-28,4:1,SAP
2010-08-13,1:10,SAR
1995-04-19,3:1,SASR
1998-02-24,2:1,SASR
2001-12-21,3:2,SASR
2019-09-11,1234:1000,SATS
2017-05-10,1:7,SAVA
1988-10-18,3:2,SBCF
2002-07-16,3:1,SBCF
2003-07-30,11:10,SBCF
2013-12-13,1:5,SBCF
2010-03-02,1:2,SBET
2021-07-28,1:2,SBET
2023-04-26,1:10,SBET
2021-06-11,1:3,SBEV
2000-09-13,105:100,SBFG
2022-01-20,105:100,SBFG
2024-04-17,1:100,SBFM
1998-05-29,2:1,SBGI
2008-11-25,1026:1000,SBLK
2012-10-15,1:15,SBLK
2016-06-20,1:5,SBLK
2010-11-16,1:3,SBRA
2013-01-24,2:1,SBS
2013-04-30,3:1,SBS
1998-09-10,105:100,SBSI
1999-09-10,105:100,SBSI
2000-05-22,2:1,SBSI
